Time,Name,X,Y,Force,Angle,Speed,SAngle
0.869999,Cannon,58.522572,63.947388,12.000000,0.785398,54.619923,0.402044
0.869999,Earth,0.000000,0.000000,0.000000,0.743241,0.000000,0.943783

0.879999,Cannon,58.736725,64.450462,12.000000,0.785398,54.731232,0.402864
0.879999,Earth,0.000000,0.000000,0.000000,0.741132,0.000000,0.943191

0.889999,Cannon,58.951725,64.954384,12.000000,0.785398,54.842579,0.403681
0.889999,Earth,0.000000,0.000000,0.000000,0.739049,0.000000,0.942612

0.899999,Cannon,59.167576,65.459152,12.000000,0.785398,54.953960,0.404494
0.899999,Earth,0.000000,0.000000,0.000000,0.736991,0.000000,0.942043

0.909999,Cannon,59.384274,65.964767,12.000000,0.785398,55.065380,0.405304
0.909999,Earth,0.000000,0.000000,0.000000,0.734958,0.000000,0.941485

0.919999,Cannon,59.601818,66.471230,12.000000,0.785398,55.176834,0.406111
0.919999,Earth,0.000000,0.000000,0.000000,0.732949,0.000000,0.940938

0.929999,Cannon,59.820213,66.978546,12.000000,0.785398,55.288326,0.406915
0.929999,Earth,0.000000,0.000000,0.000000,0.730964,0.000000,0.940401

0.939999,Cannon,60.039455,67.486710,12.000000,0.785398,55.399853,0.407715
0.939999,Earth,0.000000,0.000000,0.000000,0.729004,0.000000,0.939875

0.949999,Cannon,60.259548,67.995720,12.000000,0.785398,55.511417,0.408512
0.949999,Earth,0.000000,0.000000,0.000000,0.727066,0.000000,0.939358

0.959999,Cannon,60.480488,68.505577,12.000000,0.785398,55.623013,0.409306
0.959999,Earth,0.000000,0.000000,0.000000,0.725153,0.000000,0.938852

0.969999,Cannon,60.702278,69.016289,12.000000,0.785398,55.734646,0.410097
0.969999,Earth,0.000000,0.000000,0.000000,0.723262,0.000000,0.938354

0.979999,Cannon,60.924915,69.527847,12.000000,0.785398,55.846313,0.410885
0.979999,Earth,0.000000,0.000000,0.000000,0.721393,0.000000,0.937867

0.989999,Cannon,61.148399,70.040253,12.000000,0.785398,55.958015,0.411669
0.989999,Earth,0.000000,0.000000,0.000000,0.719547,0.000000,0.937388

0.999999,Cannon,61.372734,70.553505,12.000000,0.785398,56.069752,0.412450
0.999999,Earth,0.000000,0.000000,0.000000,0.717723,0.000000,0.936919

1.009999,Cannon,61.597916,71.067604,12.000000,0.785398,56.181519,0.413229
1.009999,Earth,0.000000,0.000000,0.000000,0.715920,0.000000,0.936458

1.019999,Cannon,61.823948,71.582558,12.000000,0.785398,56.293324,0.414004
1.019999,Earth,0.000000,0.000000,0.000000,0.714139,0.000000,0.936006

1.029999,Cannon,62.050827,72.098358,12.000000,0.785398,56.405159,0.414776
1.029999,Earth,0.000000,0.000000,0.000000,0.712379,0.000000,0.935563

1.039999,Cannon,62.278557,72.615005,12.000000,0.785398,56.517029,0.415545
1.039999,Earth,0.000000,0.000000,0.000000,0.710640,0.000000,0.935127

1.049999,Cannon,62.507133,73.132500,12.000000,0.785398,56.628933,0.416311
1.049999,Earth,0.000000,0.000000,0.000000,0.708921,0.000000,0.934700

1.059999,Cannon,62.736561,73.650848,12.000000,0.785398,56.740871,0.417074
1.059999,Earth,0.000000,0.000000,0.000000,0.707223,0.000000,0.934281

1.069999,Cannon,62.966835,74.170044,12.000000,0.785398,56.852840,0.417834
1.069999,Earth,0.000000,0.000000,0.000000,0.705544,0.000000,0.933870

1.079999,Cannon,63.197956,74.690086,12.000000,0.785398,56.964844,0.418591
1.079999,Earth,0.000000,0.000000,0.000000,0.703886,0.000000,0.933467

1.089999,Cannon,63.429928,75.210976,12.000000,0.785398,57.076878,0.419345
1.089999,Earth,0.000000,0.000000,0.000000,0.702246,0.000000,0.933071

1.099999,Cannon,63.662746,75.732712,12.000000,0.785398,57.188946,0.420096
1.099999,Earth,0.000000,0.000000,0.000000,0.700627,0.000000,0.932682

1.109999,Cannon,63.896416,76.255302,12.000000,0.785398,57.301044,0.420844
1.109999,Earth,0.000000,0.000000,0.000000,0.699026,0.000000,0.932301

1.119999,Cannon,64.130936,76.778740,12.000000,0.785398,57.413174,0.421589
1.119999,Earth,0.000000,0.000000,0.000000,0.697443,0.000000,0.931926

1.129999,Cannon,64.366302,77.303024,12.000000,0.785398,57.525333,0.422331
1.129999,Earth,0.000000,0.000000,0.000000,0.695880,0.000000,0.931559

1.139999,Cannon,64.602516,77.828156,12.000000,0.785398,57.637527,0.423071
1.139999,Earth,0.000000,0.000000,0.000000,0.694334,0.000000,0.931198

1.149999,Cannon,64.839577,78.354141,12.000000,0.785398,57.749756,0.423807
1.149999,Earth,0.000000,0.000000,0.000000,0.692807,0.000000,0.930844

1.159999,Cannon,65.077484,78.880974,12.000000,0.785398,57.862011,0.424541
1.159999,Earth,0.000000,0.000000,0.000000,0.691297,0.000000,0.930497

1.169999,Cannon,65.316246,79.408653,12.000000,0.785398,57.974300,0.425272
1.169999,Earth,0.000000,0.000000,0.000000,0.689805,0.000000,0.930156

1.179999,Cannon,65.555855,79.937180,12.000000,0.785398,58.086620,0.426000
1.179999,Earth,0.000000,0.000000,0.000000,0.688330,0.000000,0.929821

1.189999,Cannon,65.796310,80.466553,12.000000,0.785398,58.198967,0.426725
1.189999,Earth,0.000000,0.000000,0.000000,0.686873,0.000000,0.929492

1.199999,Cannon,66.037613,80.996780,12.000000,0.785398,58.311348,0.427447
1.199999,Earth,0.000000,0.000000,0.000000,0.685432,0.000000,0.929170

1.209999,Cannon,66.279770,81.527855,12.000000,0.785398,58.423759,0.428167
1.209999,Earth,0.000000,0.000000,0.000000,0.684008,0.000000,0.928853

1.219999,Cannon,66.522774,82.059776,12.000000,0.785398,58.536201,0.428884
1.219999,Earth,0.000000,0.000000,0.000000,0.682600,0.000000,0.928542

1.229999,Cannon,66.766624,82.592545,12.000000,0.785398,58.648670,0.429598
1.229999,Earth,0.000000,0.000000,0.000000,0.681209,0.000000,0.928237

1.239999,Cannon,67.011322,83.126160,12.000000,0.785398,58.761169,0.430309
1.239999,Earth,0.000000,0.000000,0.000000,0.679833,0.000000,0.927938

1.249999,Cannon,67.256866,83.660629,12.000000,0.785398,58.873703,0.431018
1.249999,Earth,0.000000,0.000000,0.000000,0.678474,0.000000,0.927643

1.259999,Cannon,67.503265,84.195946,12.000000,0.785398,58.986263,0.431724
1.259999,Earth,0.000000,0.000000,0.000000,0.677130,0.000000,0.927354

1.269999,Cannon,67.750511,84.732109,12.000000,0.785398,59.098850,0.432427
1.269999,Earth,0.000000,0.000000,0.000000,0.675801,0.000000,0.927071

1.279999,Cannon,67.998604,85.269119,12.000000,0.785398,59.211468,0.433127
1.279999,Earth,0.000000,0.000000,0.000000,0.674488,0.000000,0.926792

1.289999,Cannon,68.247543,85.806984,12.000000,0.785398,59.324116,0.433825
1.289999,Earth,0.000000,0.000000,0.000000,0.673189,0.000000,0.926519

1.299999,Cannon,68.497330,86.345695,12.000000,0.785398,59.436790,0.434521
1.299999,Earth,0.000000,0.000000,0.000000,0.671906,0.000000,0.926250

1.309999,Cannon,68.747971,86.885254,12.000000,0.785398,59.549492,0.435213
1.309999,Earth,0.000000,0.000000,0.000000,0.670637,0.000000,0.925987

1.319999,Cannon,68.999458,87.425659,12.000000,0.785398,59.662224,0.435903
1.319999,Earth,0.000000,0.000000,0.000000,0.669383,0.000000,0.925728

1.329999,Cannon,69.251793,87.966911,12.000000,0.785398,59.774986,0.436590
1.329999,Earth,0.000000,0.000000,0.000000,0.668143,0.000000,0.925473

1.339999,Cannon,69.504974,88.509018,12.000000,0.785398,59.887772,0.437275
1.339999,Earth,0.000000,0.000000,0.000000,0.666917,0.000000,0.925224

1.349999,Cannon,69.759010,89.051971,12.000000,0.785398,60.000591,0.437958
1.349999,Earth,0.000000,0.000000,0.000000,0.665705,0.000000,0.924978

1.359999,Cannon,70.013893,89.595772,12.000000,0.785398,60.113434,0.438637
1.359999,Earth,0.000000,0.000000,0.000000,0.664507,0.000000,0.924737

1.369999,Cannon,70.269623,90.140419,12.000000,0.785398,60.226307,0.439314
1.369999,Earth,0.000000,0.000000,0.000000,0.663322,0.000000,0.924501

1.379999,Cannon,70.526199,90.685921,12.000000,0.785398,60.339207,0.439989
1.379999,Earth,0.000000,0.000000,0.000000,0.662151,0.000000,0.924268

1.389999,Cannon,70.783623,91.232269,12.000000,0.785398,60.452133,0.440661
1.389999,Earth,0.000000,0.000000,0.000000,0.660993,0.000000,0.924040

1.399999,Cannon,71.041901,91.779465,12.000000,0.785398,60.565086,0.441331
1.399999,Earth,0.000000,0.000000,0.000000,0.659848,0.000000,0.923816

1.409999,Cannon,71.301025,92.327507,12.000000,0.785398,60.678070,0.441998
1.409999,Earth,0.000000,0.000000,0.000000,0.658716,0.000000,0.923596

1.419999,Cannon,71.560997,92.876396,12.000000,0.785398,60.791077,0.442662
1.419999,Earth,0.000000,0.000000,0.000000,0.657597,0.000000,0.923380

1.429999,Cannon,71.821815,93.426140,12.000000,0.785398,60.904114,0.443324
1.429999,Earth,0.000000,0.000000,0.000000,0.656491,0.000000,0.923167

1.439999,Cannon,72.083488,93.976730,12.000000,0.785398,61.017174,0.443984
1.439999,Earth,0.000000,0.000000,0.000000,0.655397,0.000000,0.922958

1.449999,Cannon,72.346008,94.528168,12.000000,0.785398,61.130264,0.444641
1.449999,Earth,0.000000,0.000000,0.000000,0.654315,0.000000,0.922753

1.459999,Cannon,72.609375,95.080452,12.000000,0.785398,61.243378,0.445296
1.459999,Earth,0.000000,0.000000,0.000000,0.653245,0.000000,0.922552

1.469999,Cannon,72.873589,95.633591,12.000000,0.785398,61.356518,0.445949
1.469999,Earth,0.000000,0.000000,0.000000,0.652188,0.000000,0.922354

1.479999,Cannon,73.138649,96.187576,12.000000,0.785398,61.469685,0.446599
1.479999,Earth,0.000000,0.000000,0.000000,0.651142,0.000000,0.922159

1.489999,Cannon,73.404564,96.742409,12.000000,0.785398,61.582878,0.447246
1.489999,Earth,0.000000,0.000000,0.000000,0.650108,0.000000,0.921968

1.499999,Cannon,73.671326,97.298088,12.000000,0.785398,61.696095,0.447891
1.499999,Earth,0.000000,0.000000,0.000000,0.649086,0.000000,0.921780

1.509999,Cannon,73.938934,97.854614,12.000000,0.785398,61.809338,0.448534
1.509999,Earth,0.000000,0.000000,0.000000,0.648075,0.000000,0.921596

1.519999,Cannon,74.207390,98.411995,12.000000,0.785398,61.922607,0.449175
1.519999,Earth,0.000000,0.000000,0.000000,0.647075,0.000000,0.921415

1.529999,Cannon,74.476692,98.970222,12.000000,0.785398,62.035900,0.449813
1.529999,Earth,0.000000,0.000000,0.000000,0.646087,0.000000,0.921237

